"","ETH/USD","ETH/USD","Binance","03/23/2021","Jual","150000000.00000000","1.709,48","03/24/2021","1.715,90","-0,38%","-Rp13.944.240.000.001,00"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","Jual","1000000.00000000","32,2171","03/23/2021","32,1389","24,27%","Rp19.078.109.920,00"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","Beli","500000000.00000000","31,9512","03/23/2021","31,8893","-77,49%","-Rp7.550.736.256.828,10"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Beli","90000000.00000000","55.041,4","03/23/2021","54.940,8","-0,18%","-Rp131.101.920.000.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Beli","10000000.00000000","55.041,4","03/23/2021","54.933,1","-0,20%","-Rp15.681.840.000.000,00"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/23/2021","Jual","1000000000.00000000","40.018,2","03/23/2021","39.978,3","0,10%","Rp793.890.294.030.780,62"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","Beli","200000000.00000000","31,9258","03/23/2021","31,8662","-18,67%","-Rp2.908.069.952.074,90"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Jual","1000000000.00000000","815.829.492","03/23/2021","815.430.313","0,05%","Rp100.000.000.000.000,00"
"","BTC/EUR","BTC/EUR","Kraken","03/23/2021","Jual","1000000.00000000","46.542,1","03/23/2021","46.477,7","13,84%","Rp1.093.093.399.240,28"
"","Bitcoin AUD Index","BTC/AUD","Investing.com","03/23/2021","Beli","1000000000.00000000","72.041,4","03/23/2021","72.248,2","0,29%","Rp2.278.038.483.593.736,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","100000000.00000000","810.557.000","03/23/2021","810.557.000","0,00%","-Rp575.873,48"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","100000000.00000000","55.160,6","03/23/2021","55.165,0","-0,01%","-Rp6.371.200.579.202,20"
"","EUR/IDR","EUR/IDR","FX","03/23/2021","Beli","1000000000.00000000","17.100,5","03/23/2021","17.092,6","-0,46%","-Rp7.900.000.000,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","100000000.00000000","816.890.000","03/23/2021","812.500.000","53,74%","Rp100.000.000.000.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Beli","1000000000.00000000","55.377,0","03/23/2021","55.097,2","-0,51%","-Rp4.051.504.000.579.200,00"
"","US 30 Berjangka","1YMc1","","03/23/2021","Beli","1000000000.00000000","32.548,5","03/23/2021","32.541,0","-0,02%","-Rp1.086.000.000.086.900,00"
"","RUB/IDR","RUB/IDR","FX","03/23/2021","Jual","1000000000.00000000","189,57","03/23/2021","189,50","14,77%","Rp70.000.000,00"
"","IDR/EUR","IDR/EUR","FX","03/23/2021","Jual","1000000000.00000000","0,00006","03/23/2021","0,00006","0,00%","Rp0,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","1000000000.00000000","808.040.074","03/23/2021","815.886.857","0,97%","Rp100.000.000.000.000,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","1000000000.00000000","807.579.009","03/23/2021","814.299.911","0,83%","Rp100.000.000.000.000,00"
"","Bitcoin JPY Index","BTC/JPY","Investing.com","03/23/2021","Beli","1000000000.00000000","5.920.433","03/23/2021","6.004.016","1,41%","Rp10.969.432.919.868.760,00"
"","Bitcoin JPY Index","BTC/JPY","Investing.com","03/23/2021","Beli","1000000000.00000000","5.927.616","03/23/2021","5.944.860","0,29%","Rp2.263.102.559.842.512,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.510,2","03/23/2021","54.693,8","-0,34%","-Rp2.658.528.002.896.100,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.517,5","03/23/2021","54.688,3","-0,31%","-Rp2.473.184.002.896.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.570,3","03/23/2021","54.601,6","-0,06%","-Rp453.224.002.895.940,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.552,4","03/23/2021","54.486,0","0,12%","Rp961.471.994.208.014,50"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","1000000000.00000000","808.000.000","03/23/2021","808.994.000","-49,21%","-Rp100.000.000.000.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000.00000000","54.579,9","03/23/2021","54.476,1","0,19%","Rp1.503.023.420.800,00"
"","Bitcoin RUB Index","BTC/RUB","Investing.com","03/23/2021","Jual","1000000000.00000000","4.053.451","03/23/2021","4.038.905","0,36%","Rp2.776.831.399.942.730,00"
"","BTC/EUR","BTC/EUR","Binance","03/23/2021","Jual","1000000.00000000","45.808,9","03/23/2021","46.056,4","-5,40%","-Rp4.200.941.250.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000.00000000","54.307,9","03/23/2021","54.632,8","-0,60%","-Rp4.704.552.014.480,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","1000000000.00000000","809.006.596","03/23/2021","809.036.220","0,00%","Rp29.623.999.900.000,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","100000000.00000000","808.972.994","03/23/2021","809.006.596","0,00%","Rp3.360.199.999.000,00"
"","BTC/EUR","BTC/EUR","Binance","03/23/2021","Jual","1000000.00000000","45.813,2","03/23/2021","46.077,8","-14,44%","-Rp4.491.188.100.001,20"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","Jual","1000000.00000000","39.550,0","03/23/2021","39.776,3","-57,22%","-Rp4.502.691.100.001,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000.00000000","54.580,5","03/23/2021","54.571,3","0,02%","Rp133.215.971.039,96"
"","Emas Berjangka","GCM1","ICE","03/23/2021","Beli","1000000.00000000","1.737,20","03/23/2021","1.738,25","0,06%","Rp1.520.399.956.560,00"
"","Emas Berjangka","GCM1","ICE","03/23/2021","Beli","1000000.00000000","1.737,10","03/23/2021","1.737,85","0,04%","Rp1.085.999.956.560,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","100000.00000000","805.999.000","03/23/2021","806.000.000","-0,01%","-Rp100.000.000,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","1000000.00000000","805.800.000","03/23/2021","805.800.000","0,00%","-Rp10.000,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","1000000000.00000000","807.886.965","03/23/2021","808.241.096","0,04%","Rp100.000.000.000.000,00"
"","BTC/EUR","BTC/EUR","Coinbase Pro","03/23/2021","Jual","1000000.00000000","45.844,2","03/23/2021","45.793,7","11,02%","Rp857.161.749.998,98"
"","XAU/IDR","XAU/IDR","FX","03/23/2021","Beli","1000000.00000000","250.619,93","03/23/2021","250.491,42","-1,28%","-Rp128.510.000,00"
"","IDR/USD","IDR/USD","FX","03/23/2021","Jual","100000000.00000000","0,00006943","03/23/2021","0,00006944","-0,14%","-Rp144,80"
"","ETH/XAU","ETH/XAU","Synthetic","03/23/2021","Jual","1000000.00000000","0,95586","03/23/2021","0,95845","-27,10%","-Rp631.870.904,00"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/23/2021","Jual","1000000000.00000000","38.894,3","03/23/2021","38.706,4","0,48%","Rp3.738.646.280.103.000,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Jual","1000000000.00000000","797.974.650","03/23/2021","798.388.163","-0,05%","-Rp100.000.000.000.000,00"
"","Bitcoin Cash SV IDR Index","BCHSV/IDR","Investing.com","03/23/2021","Jual","1000000000.00000000","3.169.000","03/23/2021","3.163.000","0,19%","Rp6.000.000.000.000,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","1000000000.00000000","797.964.000","03/23/2021","794.500.000","43,41%","Rp100.000.000.000.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","53.665,9","03/23/2021","53.604,9","0,11%","Rp883.279.982.624.000,00"
"","Bitcoin Cash SV IDR Index","BCHSV/IDR","Investing.com","03/23/2021","Beli","1000000000.00000000","3.140.000","03/23/2021","3.169.000","0,92%","Rp28.999.999.990.000,00"
"","BCHSV/IDR","BCHSV/IDR","Indodax","03/23/2021","Jual","1000000000.00000000","3.140.000","03/23/2021","3.169.000","-0,92%","-Rp29.000.000.010.000,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","1000000.00000000","801.852.000","03/23/2021","794.499.000","91,70%","Rp7.352.999.999.000,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","1000000000.00000000","805.260.465","03/23/2021","797.878.585","-0,92%","-Rp100.000.000.000.000,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","1000000.00000000","800.000.000","03/23/2021","792.501.000","93,74%","Rp7.498.999.999.900,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","1000000.00000000","802.000.000","03/23/2021","792.501.000","118,44%","Rp9.498.999.999.900,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","1000000.00000000","802.000.000","03/23/2021","794.499.000","93,53%","Rp7.500.999.999.900,00"
"","Bitcoin Cash SV IDR Index","BCHSV/IDR","Investing.com","03/23/2021","Beli","1000000000.00000000","3.115.000","03/23/2021","3.147.000","1,03%","Rp31.999.999.999.500,00"
"","USD/IDR","USD/IDR","FX","03/23/2021","Jual","100000000.00000000","14.425,0","03/23/2021","14.420,0","3,47%","Rp499.999.000,00"
"","USD/IDR","USD/IDR","FX","03/23/2021","Jual","1000000000.00000000","14.417,5","03/23/2021","14.425,0","-5,20%","-Rp7.500.001.000,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","1000000.00000000","801.852.000","03/23/2021","796.760.000","63,50%","Rp5.091.999.999.900,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","10000000.00000000","800.000.000","03/23/2021","796.760.000","40,50%","Rp32.399.999.999.900,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","1000000.00000000","801.852.000","03/23/2021","796.760.000","63,50%","Rp5.091.999.999.900,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","10000000.00000000","800.000.000","03/23/2021","796.760.000","40,50%","Rp32.399.999.999.900,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000.00000000","53.643,1","03/23/2021","53.384,6","0,48%","Rp3.743.079.985.520,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","100000000.00000000","799.900.000","03/23/2021","794.000.000","73,76%","Rp100.000.000.000.000,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","1000000.00000000","812.989.000","03/23/2021","802.000.000","135,17%","Rp10.988.999.999.900,00"
"","IDR/USD","IDR/USD","FX","03/23/2021","Jual","1000000000.00000000","0,00006937","03/23/2021","0,00006947","-0,14%","-Rp14.490,06"
"","EUR/IDR","EUR/IDR","FX","03/23/2021","Jual","1000000000.00000000","17.192,1","03/23/2021","17.190,3","1,05%","Rp1.800.000.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Beli","1000000000.00000000","54.467,7","03/23/2021","54.557,5","0,16%","Rp1.300.303.999.985.563,50"
"","BTC/EUR","BTC/EUR","Kraken","03/23/2021","Jual","1000000000.00000000","45.780,0","03/23/2021","45.855,0","-0,16%","-Rp1.273.012.500.000.000,00"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/23/2021","Jual","10000000.00000000","39.568,8","03/23/2021","39.494,1","0,19%","Rp14.863.059.000.000,80"
"","Indeks Bitcoin Euro","BTC/EUR","Investing.com","03/23/2021","Jual","200000000.00000000","45.879,9","03/23/2021","45.821,2","0,13%","Rp199.268.890.000.016,97"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","1000000000.00000000","813.375.000","03/23/2021","812.000.000","16,90%","Rp100.000.000.000.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","200000000.00000000","54.507,9","03/23/2021","54.600,1","-0,17%","-Rp267.011.199.999.990,00"
"","BTC/EUR","BTC/EUR","BitStamp","03/23/2021","Jual","100000000.00000000","45.780,6","03/23/2021","45.862,8","-0,18%","-Rp139.522.170.000.010,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","4000000000.00000000","817.869.899","03/23/2021","815.387.902","-0,30%","-Rp100.000.000.000.000,00"
"","Indeks Bitcoin Euro","BTC/EUR","Investing.com","03/23/2021","Jual","100000000.00000000","45.976,7","03/23/2021","45.949,7","0,06%","Rp45.828.449.830.265,00"
"","BTC/EUR","BTC/EUR","Coinbase Pro","03/23/2021","Jual","2000000.00000000","45.908,9","03/23/2021","45.847,6","0,13%","Rp2.080.951.100.000,17"
"","BTC/EUR","BTC/EUR","Kraken","03/23/2021","Jual","1000000000.00000000","45.844,5","03/23/2021","45.780,0","0,14%","Rp1.094.790.750.000.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.622,2","03/23/2021","54.473,0","0,27%","Rp2.160.415.985.520.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.922,0","03/23/2021","54.660,4","0,48%","Rp3.787.967.998.552.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.922,0","03/23/2021","54.695,4","0,41%","Rp3.281.167.998.552.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","2000000000.00000000","54.864,2","03/23/2021","54.692,9","0,31%","Rp4.960.847.997.103.855,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000.00000000","54.954,6","03/23/2021","54.919,8","0,06%","Rp503.903.985.519,94"
"","BTC/USD","BTC/USD","Bitfinex","03/23/2021","Jual","1000000.00000000","54.957,0","03/23/2021","54.910,7","0,08%","Rp670.423.999.999,04"
"","BTC/USD","BTC/USD","Coinbase Pro","03/23/2021","Jual","1000000.00000000","55.024,5","03/23/2021","54.962,5","0,11%","Rp897.759.999.999,00"
"","Bitcoin RUB Index","BTC/RUB","Investing.com","03/23/2021","Beli","1000000000.00000000","4.038.508","03/23/2021","4.029.205","-0,23%","-Rp1.775.942.700.190.900,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","3000000000.00000000","819.282.727","03/23/2021","819.283.653","0,00%","Rp2.777.999.900.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.868,5","03/23/2021","54.892,8","-0,04%","-Rp351.864.001.448.040,00"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/23/2021","Jual","2000000000.00000000","39.855,4","03/23/2021","39.804,2","0,13%","Rp2.037.452.798.010.498,75"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","3000000000.00000000","819.300.000","03/23/2021","819.299.000","0,00%","Rp3.000.000.000.000,00"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","Jual","1000000000.00000000","39.850,0","03/23/2021","39.854,7","-0,01%","-Rp93.515.899.999.942,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","3000000000.00000000","55.047,2","03/23/2021","55.006,6","0,07%","Rp1.763.664.000.000.000,00"
"","IDR/JPY","IDR/JPY","FX","03/23/2021","Beli","1000000000.00000000","0,7556","03/23/2021","0,7541","-198,52%","-Rp1.968.600,00"
"","IDR/USD","IDR/USD","FX","03/23/2021","Beli","1000000000.00000000","0,00006934","03/23/2021","0,00006937","4,33%","Rp4.343,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","1000000000.00000000","819.482.525","03/23/2021","818.435.404","-0,13%","-Rp100.000.000.000.000,00"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","Beli","1000000000.00000000","39.850,0","03/23/2021","39.832,5","-4,39%","-Rp348.197.500.000.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.934,3","03/23/2021","54.917,6","0,03%","Rp241.815.998.552.057,91"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.561,7","03/23/2021","54.925,1","-0,67%","-Rp5.262.032.000.000.000,00"
"","Indeks Bitcoin Euro","BTC/EUR","Investing.com","03/23/2021","Jual","1000000000.00000000","46.066,0","03/23/2021","46.171,9","-0,23%","-Rp1.797.493.666.973.500,00"
"","BTC/EUR","BTC/EUR","Coinbase Pro","03/23/2021","Jual","1000000000.00000000","46.132,5","03/23/2021","46.097,4","7,61%","Rp595.769.849.998.964,62"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.909,5","03/23/2021","54.827,1","0,15%","Rp1.193.151.985.520.014,50"
"","EUR/IDR","EUR/IDR","FX","03/23/2021","Beli","1000000000.00000000","17.179,9","03/23/2021","17.186,2","3,67%","Rp6.299.999.990,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Beli","1000000000.00000000","54.911,5","03/23/2021","54.957,9","0,08%","Rp671.872.000.000.014,50"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","1000000000.00000000","817.812.513","03/23/2021","818.720.569","0,11%","Rp100.000.000.000.000,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","1000000000.00000000","817.811.556","03/23/2021","818.719.609","0,11%","Rp100.000.000.000.000,00"
"","Indeks Bitcoin Euro","BTC/EUR","Investing.com","03/23/2021","Jual","1000000000.00000000","46.108,0","03/23/2021","46.103,2","0,01%","Rp81.472.783.026.549,22"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.934,3","03/23/2021","54.852,6","0,15%","Rp1.183.015.998.552.058,00"
"","Indeks Bitcoin Euro","BTC/EUR","Investing.com","03/23/2021","Jual","1000000000.00000000","46.182,6","03/23/2021","46.142,1","0,09%","Rp687.426.749.830.265,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.947,7","03/23/2021","54.916,2","0,06%","Rp456.119.998.552.000,00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","Jual","1000000000.00000000","819.002.000","03/23/2021","819.001.000","0,01%","Rp999.999.900.000,00"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","Jual","1000000.00000000","31,3968","03/23/2021","31,7257","-104,76%","-Rp80.240.295.598,62"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","Jual","1000000000.00000000","31,3926","03/23/2021","31,7257","-106,11%","-Rp81.264.941.360.976,00"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","Jual","1000000000.00000000","31,7499","03/23/2021","31,7061","13,80%","Rp10.685.693.182.414,00"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","Jual","1000000000.00000000","31,7545","03/23/2021","31,7061","3,81%","Rp11.807.934.942.414,00"
"","USD/IDR","USD/IDR","FX","03/23/2021","Jual","1000000000.00000000","14.402,5","03/23/2021","14.400,0","17,36%","Rp2.500.000.000,00"
"","Bitcoin RUB Index","BTC/RUB","Investing.com","03/23/2021","Beli","1000000000.00000000","4.028.808","03/23/2021","4.038.508","0,24%","Rp1.851.729.999.980.910,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","1000000000.00000000","814.320.167","03/23/2021","819.471.452","0,63%","Rp100.000.000.000.000,00"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","Jual","1000000000.00000000","39.987,4","03/23/2021","39.953,3","4,26%","Rp678.487.699.998.985,25"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","Jual","1000000000.00000000","39.990,0","03/23/2021","39.967,5","5,63%","Rp447.682.499.999.005,19"
"","USD/CAD","USD/CAD","FX","03/23/2021","Beli","1000000000.00000000","1,2528","03/23/2021","1,2532","3,19%","Rp4.587.903.900,21"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","1000000000.00000000","815.190.708","03/23/2021","819.451.107","0,52%","Rp100.000.000.000.000,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","Beli","1000000000.00000000","815.543.672","03/23/2021","819.451.107","0,48%","Rp100.000.000.000.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Beli","1000000000.00000000","54.603,0","03/23/2021","54.653,7","0,09%","Rp734.135.999.855.156,62"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Beli","1000000000.00000000","54.602,7","03/23/2021","54.654,2","0,09%","Rp745.719.999.855.200,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Beli","1000000000.00000000","54.602,7","03/23/2021","54.617,7","0,03%","Rp217.199.999.855.200,00"
"","Bitcoin KRW Index","BTC/KRW","Investing.com","03/23/2021","Jual","1000000000.00000000","65.223.651","03/23/2021","65.208.608","0,02%","Rp192.099.109.987.230,00"
"","BTC/KRW","BTC/KRW","Bithumb","03/23/2021","Jual","1000000000.00000000","65.169.000","03/23/2021","65.137.000","4,91%","Rp408.639.999.990.001,06"
"","BTC/ETH","BTC/ETH","Synthetic","03/23/2021","Beli","1000000.00000000","32,30","03/23/2021","32,28","-6,19%","-Rp529.900.001.033,30"
"","Dow Jones",".DJI","NYSE","03/23/2021","Beli","1000000000.00000000","32.731,20","03/23/2021","32.731,20","-0,00%","-Rp144.800,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Beli","1000000000.00000000","54.579,9","03/23/2021","54.563,4","-0,03%","-Rp238.920.000.144.800,00"
"","Bitcoin JPY Index","BTC/JPY","Investing.com","03/23/2021","Jual","1000000000.00000000","5.954.374","03/23/2021","5.949.911","0,07%","Rp585.724.119.868.760,00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","Jual","1000000000.00000000","54.670,1","03/23/2021","54.576,2","0,17%","Rp1.359.671.999.855.214,50"
"","USD/IDR","USD/IDR","FX","03/22/2021","Jual","1000000000.00000000","14.402,5","03/22/2021","14.402,5","0,00%","Rp0,00"
"","USD/GBP","USD/GBP","FX","03/22/2021","Beli","1000000000.00000000","0,7224","03/22/2021","0,7220","-5,54%","-Rp7.958.800.139,48"
"","USD/BTC","USD/BTC","Synthetic","03/22/2021","Jual","10000.00000000","0,00001753","03/22/2021","0,00001749","22,82%","Rp323.959,40"
"","ETH/GBP","ETH/GBP","Kraken","03/22/2021","Jual","100000000.00000000","1.289,97","03/22/2021","1.294,64","-36,20%","-Rp9.291.899.000.010,10"
"","IDR/EUR","IDR/EUR","FX","03/22/2021","Jual","1000000.00000000","0,00006","03/22/2021","0,00006","0,00%","-Rp0,02"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Beli","1000000.00000000","840.492.364","03/22/2021","840.332.974","-0,02%","-Rp159.390.000.000,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Beli","200000000.00000000","839.642.882","03/22/2021","840.332.974","0,08%","Rp100.000.000.000.000,00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Beli","1000000.00000000","57.150,0","03/22/2021","57.002,0","-25,90%","-Rp2.143.040.001.013,60"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Beli","35.00000000","57.138,0","03/22/2021","57.138,0","0,00%","-Rp2,22"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Beli","50.00000000","57.139,0","03/22/2021","57.093,0","-8,05%","-Rp33.304.004,23"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Beli","20.00000000","57.115,0","03/22/2021","57.092,0","-4,03%","-Rp6.660.802,22"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Beli","20.00000000","57.043,8","03/22/2021","57.097,6","0,09%","Rp15.508.080,00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Beli","10.00000000","57.054,0","03/22/2021","57.103,0","8,59%","Rp7.095.189,94"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Beli","20.00000000","57.021,0","03/22/2021","57.103,0","14,38%","Rp23.747.199,00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","Jual","10000.00000000","835.621.000","03/22/2021","835.631.000","-0,12%","-Rp100.000.940,00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Beli","10000.00000000","57.092,6","03/22/2021","57.181,5","0,16%","Rp12.871.416.800,00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Jual","1000000.00000000","56.830,2","03/22/2021","56.976,0","-0,26%","-Rp2.111.184.144.800,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Beli","400000000.00000000","839.078.132","03/22/2021","840.291.000","0,14%","Rp100.000.000.000.000,00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","Jual","1000000.00000000","835.992.000","03/22/2021","835.621.000","4,44%","Rp370.999.999.550,00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","Jual","100000.00000000","835.601.000","03/22/2021","835.992.000","-9,36%","-Rp39.100.000.220,00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","Jual","100000.00000000","837.400.000","03/22/2021","835.992.000","16,81%","Rp140.799.999.780,00"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","Jual","1000000.00000000","32,7976","03/22/2021","32,8480","-153,67%","-Rp12.295.867.215,86"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","Jual","64000.00000000","837.400.000","03/22/2021","835.992.000","16,81%","Rp90.111.999.900,00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","Jual","100000.00000000","836.944.000","03/22/2021","836.889.000","0,66%","Rp5.499.999.780,00"
"","IDR/EUR","IDR/EUR","FX","03/22/2021","Jual","10000000.00000000","0,00006","03/22/2021","0,00006","0,00%","-Rp1,02"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Jual","100000.00000000","57.172,2","03/22/2021","56.987,8","0,32%","Rp267.011.055.199,99"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Beli","1000000.00000000","57.083,1","03/22/2021","57.081,7","-0,00%","-Rp20.272.144.800,03"
"","Bitcoin JPY Index","BTC/JPY","Investing.com","03/22/2021","Beli","1000000000.00000000","6.223.317","03/22/2021","6.217.314","-0,10%","-Rp787.833.720.013.120,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Beli","100000.00000000","842.757.000","03/22/2021","842.757.000","-0,00%","-Rp1.000,00"
"","BTC/KRW","BTC/KRW","Bithumb","03/22/2021","Jual","100000.00000000","67.260.000","03/22/2021","67.313.000","-78,80%","-Rp67.681.001.000,27"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","Jual","1000000000.00000000","834.671.000","03/22/2021","837.550.000","-344,93%","-Rp100.000.000.000.000,00"
"","GBP/IDR","GBP/IDR","FX","03/22/2021","Jual","1000000000.00000000","19.918,7","03/22/2021","19.920,1","-0,70%","-Rp1.400.000.940,00"
"","IDR/USD","IDR/USD","FX","03/22/2021","Jual","1000000000.00000000","0,00006951","03/22/2021","0,00006943","11,51%","Rp11.583,00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Jual","1000000000.00000000","56.713,1","03/22/2021","57.104,2","-0,69%","-Rp5.663.128.000.144.800,00"
